Plot,Line,Measure,Iteration,Value
Start:CR/Measure:R,choice,R,15,0.0946
Start:CR/Measure:R,choice,R,16,0.09353333333333333
Start:CR/Measure:R,choice,R,17,0.10176666666666667
Start:CR/Measure:R,choice,R,18,0.10673333333333333
Start:CR/Measure:R,choice,R,19,0.10903333333333333
Start:CR/Measure:R,choice,R,20,0.11293333333333333
Start:R/Measure:L,recommendation,L,1,0.001725
Start:R/Measure:L,recommendation,L,2,0.00147
Start:R/Measure:L,recommendation,L,3,0.0018633333333333334
Start:R/Measure:L,recommendation,L,4,0.00214
Start:R/Measure:L,recommendation,L,5,0.00225
Start:R/Measure:L,recommendation,L,6,0.00238
Start:R/Measure:L,recommendation,L,7,0.00251
Start:R/Measure:L,recommendation,L,8,0.0026483333333333333
Start:R/Measure:L,recommendation,L,9,0.002765
Start:R/Measure:L,recommendation,L,10,0.00291
Start:R/Measure:L,recommendation,L,11,0.00305
Start:R/Measure:L,recommendation,L,12,0.003191666666666667
Start:R/Measure:L,recommendation,L,13,0.0033666666666666667
Start:R/Measure:L,recommendation,L,14,0.0035466666666666667
Start:R/Measure:L,recommendation,L,15,0.0036983333333333334
Start:R/Measure:L,recommendation,L,16,0.003908333333333333
Start:R/Measure:L,recommendation,L,17,0.004098333333333333
Start:R/Measure:L,recommendation,L,18,0.00422
Start:R/Measure:L,recommendation,L,19,0.0043
Start:R/Measure:L,recommendation,L,20,0.004406666666666666
Start:R/Measure:CL,recommendation,CL,1,0.02351666666666667
Start:R/Measure:CL,recommendation,CL,2,0.02167
Start:R/Measure:CL,recommendation,CL,3,0.022108333333333334
Start:R/Measure:CL,recommendation,CL,4,0.022173333333333333
Start:R/Measure:CL,recommendation,CL,5,0.022263333333333333
Start:R/Measure:CL,recommendation,CL,6,0.022191666666666665
Start:R/Measure:CL,recommendation,CL,7,0.02212333333333333
Start:R/Measure:CL,recommendation,CL,8,0.022015
Start:R/Measure:CL,recommendation,CL,9,0.021958333333333333
Start:R/Measure:CL,recommendation,CL,10,0.021796666666666666
Start:R/Measure:CL,recommendation,CL,11,0.021596666666666667
Start:R/Measure:CL,recommendation,CL,12,0.021458333333333333
Start:R/Measure:CL,recommendation,CL,13,0.021313333333333333
Start:R/Measure:CL,recommendation,CL,14,0.021045
Start:R/Measure:CL,recommendation,CL,15,0.020961666666666667
Start:R/Measure:CL,recommendation,CL,16,0.020833333333333332
Start:R/Measure:CL,recommendation,CL,17,0.0207
Start:R/Measure:CL,recommendation,CL,18,0.020818333333333335
Start:R/Measure:CL,recommendation,CL,19,0.020896666666666668
Start:R/Measure:CL,recommendation,CL,20,0.020926666666666666
Start:R/Measure:C,recommendation,C,1,0.28522
Start:R/Measure:C,recommendation,C,2,0.29285333333333335
Start:R/Measure:C,recommendation,C,3,0.2911166666666667
Start:R/Measure:C,recommendation,C,4,0.29023333333333334
Start:R/Measure:C,recommendation,C,5,0.29072333333333333
Start:R/Measure:C,recommendation,C,6,0.291945
Start:R/Measure:C,recommendation,C,7,0.293745
Start:R/Measure:C,recommendation,C,8,0.29574333333333336
Start:R/Measure:C,recommendation,C,9,0.29804833333333336
Start:R/Measure:C,recommendation,C,10,0.30068333333333336
Start:R/Measure:C,recommendation,C,11,0.30374666666666666
Start:R/Measure:C,recommendation,C,12,0.30683
Start:R/Measure:C,recommendation,C,13,0.3095833333333333
Start:R/Measure:C,recommendation,C,14,0.3130266666666667
Start:R/Measure:C,recommendation,C,15,0.316335
Start:R/Measure:C,recommendation,C,16,0.31988333333333335
Start:R/Measure:C,recommendation,C,17,0.32360666666666665
Start:R/Measure:C,recommendation,C,18,0.32746333333333333
Start:R/Measure:C,recommendation,C,19,0.3315266666666667
Start:R/Measure:C,recommendation,C,20,0.335935
Start:R/Measure:CR,recommendation,CR,1,0.5633416666666666
Start:R/Measure:CR,recommendation,CR,2,0.55709
Start:R/Measure:CR,recommendation,CR,3,0.55639
Start:R/Measure:CR,recommendation,CR,4,0.5551783333333333
Start:R/Measure:CR,recommendation,CR,5,0.5525833333333333
Start:R/Measure:CR,recommendation,CR,6,0.54908
Start:R/Measure:CR,recommendation,CR,7,0.54509
Start:R/Measure:CR,recommendation,CR,8,0.5404166666666667
Start:R/Measure:CR,recommendation,CR,9,0.5352733333333334
Start:R/Measure:CR,recommendation,CR,10,0.52995
Start:R/Measure:CR,recommendation,CR,11,0.52379
Start:R/Measure:CR,recommendation,CR,12,0.517015
Start:R/Measure:CR,recommendation,CR,13,0.5105583333333333
Start:R/Measure:CR,recommendation,CR,14,0.5040333333333333
Start:R/Measure:CR,recommendation,CR,15,0.49758
Start:R/Measure:CR,recommendation,CR,16,0.49077333333333334
Start:R/Measure:CR,recommendation,CR,17,0.4837783333333333
Start:R/Measure:CR,recommendation,CR,18,0.47671
Start:R/Measure:CR,recommendation,CR,19,0.4705316666666667
Start:R/Measure:CR,recommendation,CR,20,0.46409833333333333
Start:R/Measure:R,recommendation,R,1,0.12619666666666668
Start:R/Measure:R,recommendation,R,2,0.12691666666666668
Start:R/Measure:R,recommendation,R,3,0.12852166666666667
Start:R/Measure:R,recommendation,R,4,0.130275
Start:R/Measure:R,recommendation,R,5,0.13218
Start:R/Measure:R,recommendation,R,6,0.13440333333333335
Start:R/Measure:R,recommendation,R,7,0.13653166666666666
Start:R/Measure:R,recommendation,R,8,0.13917666666666667
Start:R/Measure:R,recommendation,R,9,0.141955
Start:R/Measure:R,recommendation,R,10,0.14466
Start:R/Measure:R,recommendation,R,11,0.14781666666666668
Start:R/Measure:R,recommendation,R,12,0.151505
Start:R/Measure:R,recommendation,R,13,0.15517833333333333
Start:R/Measure:R,recommendation,R,14,0.15834833333333334
Start:R/Measure:R,recommendation,R,15,0.161425
Start:R/Measure:R,recommendation,R,16,0.16460166666666667
Start:R/Measure:R,recommendation,R,17,0.16781666666666667
Start:R/Measure:R,recommendation,R,18,0.17078833333333332
Start:R/Measure:R,recommendation,R,19,0.172745
Start:R/Measure:R,recommendation,R,20,0.17463333333333333
Start:R/Measure:L,choice,L,1,0.0017333333333333333
Start:R/Measure:L,choice,L,2,0.0016666666666666668
Start:R/Measure:L,choice,L,3,0.0016
Start:R/Measure:L,choice,L,4,0.0019
Start:R/Measure:L,choice,L,5,0.0025
Start:R/Measure:L,choice,L,6,0.0026
Start:R/Measure:L,choice,L,7,0.0026666666666666666
Start:R/Measure:L,choice,L,8,0.0021
Start:R/Measure:L,choice,L,9,0.0028666666666666667
Start:R/Measure:L,choice,L,10,0.0028333333333333335
Start:R/Measure:L,choice,L,11,0.0031666666666666666
Start:R/Measure:L,choice,L,12,0.0032333333333333333
Start:R/Measure:L,choice,L,13,0.0031666666666666666
Start:R/Measure:L,choice,L,14,0.0038666666666666667
Start:R/Measure:L,choice,L,15,0.0036
Start:R/Measure:L,choice,L,16,0.003533333333333333
Start:R/Measure:L,choice,L,17,0.0045
Start:R/Measure:L,choice,L,18,0.0044
Start:R/Measure:L,choice,L,19,0.0049
Start:R/Measure:L,choice,L,20,0.004266666666666667
Start:R/Measure:CL,choice,CL,1,0.023333333333333334
Start:R/Measure:CL,choice,CL,2,0.0218
Start:R/Measure:CL,choice,CL,3,0.022166666666666668
Start:R/Measure:CL,choice,CL,4,0.023033333333333333
Start:R/Measure:CL,choice,CL,5,0.0225
Start:R/Measure:CL,choice,CL,6,0.022233333333333334
Start:R/Measure:CL,choice,CL,7,0.021533333333333335
Start:R/Measure:CL,choice,CL,8,0.022466666666666666
Start:R/Measure:CL,choice,CL,9,0.022166666666666668
Start:R/Measure:CL,choice,CL,10,0.0214
Start:R/Measure:CL,choice,CL,11,0.021333333333333333
Start:R/Measure:CL,choice,CL,12,0.021266666666666666
Start:R/Measure:CL,choice,CL,13,0.021766666666666667
Start:R/Measure:CL,choice,CL,14,0.0208
Start:R/Measure:CL,choice,CL,15,0.0209
Start:R/Measure:CL,choice,CL,16,0.021133333333333334
Start:R/Measure:CL,choice,CL,17,0.0207
Start:R/Measure:CL,choice,CL,18,0.021266666666666666
Start:R/Measure:CL,choice,CL,19,0.020566666666666667
Start:R/Measure:CL,choice,CL,20,0.021266666666666666
Start:R/Measure:C,choice,C,1,0.2877
Start:R/Measure:C,choice,C,2,0.2913
Start:R/Measure:C,choice,C,3,0.2906
Start:R/Measure:C,choice,C,4,0.2884333333333333
Start:R/Measure:C,choice,C,5,0.29083333333333333
Start:R/Measure:C,choice,C,6,0.2929
Start:R/Measure:C,choice,C,7,0.2936
Start:R/Measure:C,choice,C,8,0.29736666666666667
Start:R/Measure:C,choice,C,9,0.2986
Start:R/Measure:C,choice,C,10,0.3001
Start:R/Measure:C,choice,C,11,0.3035
Start:R/Measure:C,choice,C,12,0.3084
Start:R/Measure:C,choice,C,13,0.31083333333333335
Start:R/Measure:C,choice,C,14,0.31233333333333335
Start:R/Measure:C,choice,C,15,0.3175
Start:R/Measure:C,choice,C,16,0.3199
Start:R/Measure:C,choice,C,17,0.324
Start:R/Measure:C,choice,C,18,0.32793333333333335
Start:R/Measure:C,choice,C,19,0.33053333333333335
Start:R/Measure:C,choice,C,20,0.3340666666666667
Start:R/Measure:CR,choice,CR,1,0.5588333333333333
Start:R/Measure:CR,choice,CR,2,0.5574666666666667
Start:R/Measure:CR,choice,CR,3,0.5576666666666666
Start:R/Measure:CR,choice,CR,4,0.5543
Start:R/Measure:CR,choice,CR,5,0.5523333333333333
Start:R/Measure:CR,choice,CR,6,0.5502333333333334
Start:R/Measure:CR,choice,CR,7,0.5453333333333333
Start:R/Measure:CR,choice,CR,8,0.5386333333333333
Start:R/Measure:CR,choice,CR,9,0.5358333333333334
Start:R/Measure:CR,choice,CR,10,0.5294666666666666
Start:R/Measure:CR,choice,CR,11,0.5254666666666666
Start:R/Measure:CR,choice,CR,12,0.5161
Start:R/Measure:CR,choice,CR,13,0.5095666666666666
Start:R/Measure:CR,choice,CR,14,0.5042333333333333
Start:R/Measure:CR,choice,CR,15,0.49683333333333335
Start:R/Measure:CR,choice,CR,16,0.49196666666666666
Start:R/Measure:CR,choice,CR,17,0.4833
Start:R/Measure:CR,choice,CR,18,0.4721
Start:R/Measure:CR,choice,CR,19,0.46976666666666667
Start:R/Measure:CR,choice,CR,20,0.4651666666666667
Start:R/Measure:R,choice,R,1,0.1284
Start:R/Measure:R,choice,R,2,0.12776666666666667
Start:R/Measure:R,choice,R,3,0.12796666666666667
Start:R/Measure:R,choice,R,4,0.13233333333333333
Start:R/Measure:R,choice,R,5,0.13183333333333333
Start:R/Measure:R,choice,R,6,0.13203333333333334
Start:R/Measure:R,choice,R,7,0.13686666666666666
Start:R/Measure:R,choice,R,8,0.13943333333333333
Start:R/Measure:R,choice,R,9,0.14053333333333334
Start:R/Measure:R,choice,R,10,0.1462
Start:R/Measure:R,choice,R,11,0.14653333333333332
Start:R/Measure:R,choice,R,12,0.151
Start:R/Measure:R,choice,R,13,0.15466666666666667
Start:R/Measure:R,choice,R,14,0.15876666666666667
Start:R/Measure:R,choice,R,15,0.16116666666666668
Start:R/Measure:R,choice,R,16,0.16346666666666668
Start:R/Measure:R,choice,R,17,0.1675
Start:R/Measure:R,choice,R,18,0.1743
Start:R/Measure:R,choice,R,19,0.17423333333333332
Start:R/Measure:R,choice,R,20,0.17523333333333332
